"","X","ensgene","name","module","mm"
"14609",14609,"AUTS2","uc011keg.2","skyblue",0.0883087976909115
"14613",14613,"SBDSP1","uc003twg.3","grey60",0.198407744903101
"14614",14614,"SBDSP1","uc003twh.3","yellow",0.128194259657101
"14621",14621,"LOC100093631","uc011keq.2","salmon",0.300891919731631
"14622",14622,"LOC100093631","uc003txo.4","lightyellow",0.298322121180912
"14631",14631,"WBSCR22","uc003tyv.3","darkmagenta",0.122534368737708
"14632",14632,"WBSCR22","uc003tyt.3","orangered4",0.215046173954681
"14639",14639,"GTF2I","uc003uau.3","brown",0.259756391010914
"14640",14640,"GTF2I","uc003uav.3","royalblue",0.149017609759744
"14641",14641,"GTF2I","uc003uaw.3","plum1",0.212777761562149
"14664",14664,"MDH2","uc003ueo.3","sienna3",0.39061493672065
"14665",14665,"MDH2","uc003uep.3","skyblue",0.244951808906779
"14675",14675,"POMZP3","uc003uft.3","lightgreen",0.164667112251704
"14676",14676,"POMZP3","uc011kgm.2","darkmagenta",0.0994751540820467
"14692",14692,"GNAI1","uc003uhb.1","steelblue",0.472212447776421
"14693",14693,"GNAI1","uc011kgt.1","royalblue",0.359438904232391
"14718",14718,"GTPBP10","uc003uki.1","greenyellow",0.163510270406066
"14719",14719,"GTPBP10","uc003ukm.2","plum1",0.223157891678782
"14722",14722,"CDK14","uc003ukt.1","blue",0.116081859172275
"14723",14723,"CDK14","uc003uky.2","yellowgreen",0.251047153868301
"14726",14726,"AKAP9","uc003ule.2","skyblue3",0.191196452064293
"14727",14727,"AKAP9","uc003ulf.3","darkgrey",0.191127294262348
"14728",14728,"AKAP9","uc003ull.3","purple",0.123729740829936
"14731",14731,"KRIT1","uc003ulr.1","skyblue",0.221173331979755
"14732",14732,"KRIT1","uc003uls.1","saddlebrown",0.161171882518344
"14733",14733,"KRIT1","uc003ult.1","orangered4",0.146178587199559
"14741",14741,"CDK6","uc011khw.2","darkgrey",0.13874027271878
"14742",14742,"CDK6","uc010lez.3","lightyellow",0.100819807730156
"14747",14747,"CASD1","uc003unh.2","greenyellow",0.19367905802341
"14748",14748,"CASD1","uc003uni.4","darkorange",0.33294931839075
"14784",14784,"ZNF394","uc003uqs.3","white",0.143687732497241
"14785",14785,"ZNF394","uc003uqt.3","skyblue",0.120745084084427
"14786",14786,"ZKSCAN5","uc003uqv.3","skyblue",0.209037970371901
"14787",14787,"ZKSCAN5","uc003uqy.3","orangered4",0.141331824397505
"14792",14792,"TRIM4","uc003use.3","plum1",0.301626549956509
"14793",14793,"TRIM4","uc011kjc.2","greenyellow",0.227346973037225
"14794",14794,"TRIM4","uc003usf.3","yellowgreen",0.190403068054273
"14807",14807,"GATS","uc003uty.4","turquoise",0.227311979733975
"14808",14808,"GATS","uc003utz.4","yellow",0.123611840164034
"14809",14809,"GATS","uc010lgt.3","purple",0.137777567612645
"14815",14815,"MEPCE","uc022aio.1","white",0.147691434833547
"14816",14816,"MEPCE","uc003uuv.3","greenyellow",0.167506881867268
"14817",14817,"MEPCE","uc003uuw.3","purple",0.22626225502378
"14841",14841,"RABL5","uc011kkl.2","orangered4",0.132532569394722
"14842",14842,"RABL5","uc003uyl.3","plum1",0.154216622940586
"14843",14843,"RABL5","uc031syo.1","white",0.168203265835909
"14848",14848,"CUX1","uc003uyt.3","orange",0.180359495806926
"14849",14849,"CUX1","uc003uyu.3","orangered4",0.181902826502638
"14852",14852,"LOC100630923","uc003uze.2","yellowgreen",0.108522502582846
"14853",14853,"LOC100630923","uc011kkq.1","lightyellow",0.0871776813808226
"14864",14864,"FAM185A","uc011klf.2","plum1",0.25855151995952
"14865",14865,"FAM185A","uc011klg.2","brown",0.125956624116671
"14875",14875,"7SK","uc022ajs.1","pink",0.352665541651092
"14880",14880,"KMT2E","uc010ljb.1","salmon",0.244351819180195
"14881",14881,"KMT2E","uc003vcl.3","darkmagenta",0.196139833122485
"14882",14882,"KMT2E","uc003vco.1","yellow",0.23338826635591
"14883",14883,"KMT2E","uc010ljd.1","skyblue",0.235930236646383
"14886",14886,"SRPK2","uc003vcs.1","brown",0.14383250286564
"14887",14887,"SRPK2","uc003vct.4","violet",0.285482570678707
"14907",14907,"DLD","uc010ljm.1","darkgrey",0.208476062836783
"14908",14908,"DLD","uc003vet.3","cyan",0.341751929913901
"14910",14910,"NRCAM","uc003vez.3","lightgreen",0.181017941994019
"14911",14911,"NRCAM","uc003vfd.3","darkgreen",0.552975047980426
"14912",14912,"NRCAM","uc003vfc.3","black",0.680144483454293
"14919",14919,"DOCK4","uc003vfv.3","darkgrey",0.194865373969191
"14920",14920,"DOCK4","uc011kmm.2","orange",0.298074415282497
"14921",14921,"DOCK4","uc003vfy.3","darkorange",0.278373043878762
"14968",14968,"ARF5","uc010llb.2","orange",0.133319663311767
"14969",14969,"ARF5","uc003vmb.2","salmon",0.223428827849179
"14986",14986,"AHCYL2","uc003vot.3","steelblue",0.214865614635778
"14987",14987,"AHCYL2","uc011kov.2","white",0.153493998224302
"14988",14988,"AHCYL2","uc003vov.3","orange",0.152483228809414
"14989",14989,"AHCYL2","uc011kox.2","black",0.255230545785327
"14995",14995,"KLHDC10","uc003vpj.2","lightgreen",0.185283443013407
"14996",14996,"KLHDC10","uc003vpk.2","brown",0.305256989796729
"14997",14997,"KLHDC10","uc010lmb.2","darkgrey",0.204222012698125
"14999",14999,"CEP41","uc003vpz.4","orangered4",0.184895709220045
"15000",15000,"CEP41","uc003vqb.2","yellowgreen",0.170638848492388
"15009",15009,"PODXL","uc003vqw.4","brown",0.164256108864014
"15010",15010,"PODXL","uc003vqx.4","saddlebrown",0.293435061769685
"15012",15012,"CHCHD3","uc003vre.3","plum1",0.154046341450403
"15013",15013,"CHCHD3","uc022alw.1","darkgrey",0.266024397248322
"15014",15014,"CHCHD3","uc011kpn.1","plum1",0.0946506968343394
"15054",15054,"NDUFB2","uc003vwa.3","darkred",0.646525000785866
"15055",15055,"NDUFB2","uc010lnl.3","darkgrey",0.161870822483044
"15070",15070,"CASP2","uc003wco.3","white",0.115260461622826
"15071",15071,"CASP2","uc003wcq.3","paleturquoise",0.171086380042335
"15079",15079,"Metazoa_SRP","uc022aom.1","salmon",0.204745258495857
"15102",15102,"REPIN1","uc003whd.2","lightgreen",0.18230095908917
"15103",15103,"REPIN1","uc003whe.2","pink",0.168439183506312
"15123",15123,"SMARCD3","uc003wju.3","steelblue",0.555842175992766
"15124",15124,"SMARCD3","uc011kvh.1","plum1",0.184631310556525
"15125",15125,"NUB1","uc003wjw.4","turquoise",0.228215398919406
"15126",15126,"NUB1","uc003wjx.3","saddlebrown",0.215919780193003
"15127",15127,"NUB1","uc011kvj.1","white",0.234457994078795
"15153",15153,"UBE3C","uc003wnf.2","greenyellow",0.149631510736932
"15154",15154,"UBE3C","uc003wng.2","darkgrey",0.293663662412683
"15155",15155,"UBE3C","uc010lqs.3","saddlebrown",0.196238750094058
"15156",15156,"DNAJB6","uc003wnj.3","darkgrey",0.350974143887238
"15157",15157,"DNAJB6","uc003wnl.3","purple",0.177614365981028
"15158",15158,"DNAJB6","uc003wnm.1","purple",0.688962872538421
"15229",15229,"LONRF1","uc011kxv.1","grey60",0.20005623906129
"15230",15230,"LONRF1","uc010lsp.1","darkred",0.123907206666958
"15231",15231,"LONRF1","uc003wwd.1","white",0.399912026275051
"15233",15233,"DLC1","uc003wwk.1","cyan",0.126066734961721
"15234",15234,"DLC1","uc003wwl.1","midnightblue",0.201477586241862
"15235",15235,"DLC1","uc003wwm.2","lightcyan",0.338281986147933
"15247",15247,"PCM1","uc003wyh.3","skyblue",0.270489879897723
"15248",15248,"PCM1","uc003wyi.4","darkmagenta",0.152131067190482
"15249",15249,"PCM1","uc003wyj.4","darkgrey",0.131839311996629
"15251",15251,"PSD3","uc003wyx.4","darkolivegreen",0.48917560624475
"15252",15252,"PSD3","uc003wyz.3","saddlebrown",0.17202294030465
"15253",15253,"PSD3","uc003wza.3","black",0.331369013904825
"15254",15254,"CSGALNACT1","uc003wzg.3","black",0.103250126046196
"15255",15255,"CSGALNACT1","uc011kyp.2","lightcyan",0.261451394478454
"15291",15291,"NEFM","uc003xed.4","cyan",0.651667606177048
"15292",15292,"NEFM","uc010lue.3","violet",0.376685666648602
"15298",15298,"PPP2R2A","uc003xeu.3","magenta",0.212561780573463
"15299",15299,"PPP2R2A","uc011laf.2","midnightblue",0.35440410424459
"15318",15318,"FZD3","uc003xgx.3","grey60",0.263522075874022
"15319",15319,"FZD3","uc010lvb.3","plum1",0.203141593846677
"15345",15345,"DUSP26","uc003xjp.3","salmon",0.146551056767729
"15346",15346,"DUSP26","uc003xjq.3","brown",0.165467060854252
"15360",15360,"DDHD2","uc003xla.2","darkred",0.198714109730013
"15361",15361,"DDHD2","uc003xlc.3","cyan",0.240518230041327
"15366",15366,"TACC1","uc003xmb.4","skyblue3",0.30489865418764
"15367",15367,"TACC1","uc010lwo.1","lightyellow",0.313209847713086
"15368",15368,"TACC1","uc011lca.2","steelblue",0.318799174207036
"15389",15389,"VDAC3","uc031tay.1","darkred",0.443031419063639
"15390",15390,"VDAC3","uc003xpc.3","tan",0.210812073241435
"15391",15391,"VDAC3","uc022aul.1","turquoise",0.319083726833615
"15401",15401,"KIAA0146","uc011lcz.2","yellow",0.179139784905445
"15402",15402,"KIAA0146","uc003xqd.3","plum1",0.195797571719635
"15403",15403,"KIAA0146","uc003xqf.3","lightyellow",0.162143423186601
"15404",15404,"KIAA0146","uc003xqg.1","lightcyan",0.171507632766268
"15417",15417,"TCEA1","uc003xru.3","turquoise",0.350150605139509
"15418",15418,"TCEA1","uc003xrw.1","skyblue",0.193101891610884
"15442",15442,"ASPH","uc003xuo.2","greenyellow",0.169557308749246
"15443",15443,"ASPH","uc003xul.3","black",0.307552146760788
"15444",15444,"ASPH","uc011lej.2","orangered4",0.20698352184586
"15485",15485,"UBE2W","uc003xzt.3","salmon",0.152191688578155
"15486",15486,"UBE2W","uc003xzu.4","skyblue3",0.263033624059958
"15487",15487,"UBE2W","uc003xzv.4","greenyellow",0.165656738319251
"15505",15505,"TPD52","uc010lzr.3","plum1",0.214701812063464
"15506",15506,"TPD52","uc003ybq.1","paleturquoise",0.140471412148778
"15507",15507,"TPD52","uc003ybs.1","steelblue",0.271678234440385
"15511",15511,"Mir_562","uc022aws.1","salmon",0.233410083984043
"15534",15534,"OSGIN2","uc003yeg.3","black",0.161383199184968
"15535",15535,"OSGIN2","uc003yeh.3","plum1",0.272876193004389
"15536",15536,"NBN","uc003yej.1","turquoise",0.124248722007383
"15537",15537,"NBN","uc003yei.1","darkturquoise",0.15309399163394
"15538",15538,"DECR1","uc003yek.1","black",0.325215686643154
"15539",15539,"DECR1","uc011lgc.1","salmon",0.255660589384197
"15540",15540,"CALB1","uc003yel.1","midnightblue",0.646504912270966
"15541",15541,"CALB1","uc003yem.1","yellow",0.287678378011873
"15549",15549,"RUNX1T1","uc003yff.1","saddlebrown",0.141626715985884
"15550",15550,"RUNX1T1","uc003yfg.2","darkorange",0.261195063488397
"15553",15553,"FAM92A1","uc003yfu.1","magenta",0.11949436943347
"15554",15554,"FAM92A1","uc003yfx.4","orange",0.112016395457347
"15570",15570,"MTERFD1","uc003yhr.1","orangered4",0.25175563647059
"15571",15571,"MTERFD1","uc003yhs.1","plum1",0.201914515077658
"15579",15579,"RPL30","uc010mbk.2","plum1",0.0748677727738566
"15580",15580,"RPL30","uc003yif.3","green",0.793656435142352
"15593",15593,"ANKRD46","uc003yjo.2","white",0.116565099586872
"15594",15594,"ANKRD46","uc003yjp.2","darkred",0.264905140860633
"15595",15595,"ANKRD46","uc003yjq.5","greenyellow",0.165758516091553
"15614",15614,"SLC25A32","uc031tca.1","cyan",0.171615513020141
"15615",15615,"SLC25A32","uc003yll.4","skyblue",0.176556367442618
"15616",15616,"SLC25A32","uc011lhr.3","paleturquoise",0.218907005516227
"15619",15619,"LRP12","uc003ylz.3","orange",0.128333837135115
"15620",15620,"LRP12","uc003yma.3","turquoise",0.208703301253801
"15621",15621,"LRP12","uc003ymc.4","plum1",0.259356005603151
"15623",15623,"OXR1","uc022azp.1","darkgreen",0.51099524103294
"15624",15624,"OXR1","uc003ymg.1","lightgreen",0.237374383938575
"15625",15625,"OXR1","uc003ymk.3","salmon",0.164079576959845
"15626",15626,"OXR1","uc003yml.3","darkorange",0.143158804642596
"15639",15639,"TRPS1","uc003yny.3","black",0.190225307843688
"15640",15640,"TRPS1","uc003ynz.3","magenta",0.183888908316696
"15663",15663,"WDR67","uc003ypp.2","yellowgreen",0.168470544710969
"15664",15664,"WDR67","uc003ypr.3","plum1",0.217546017142733
"15670",15670,"FAM91A1","uc011lik.1","orange",0.181893904958185
"15671",15671,"FAM91A1","uc003yqv.3","skyblue3",0.288170973504607
"15676",15676,"TATDN1","uc003yre.2","plum1",0.119078641790986
"15677",15677,"TATDN1","uc003yrd.2","skyblue",0.185094611847053
"15678",15678,"NDUFB9","uc003yrg.4","darkred",0.572439587802554
"15679",15679,"NDUFB9","uc011lim.1","plum1",0.155373214200728
"15692",15692,"ASAP1","uc003ysz.2","lightcyan",0.228541869907687
"15693",15693,"ASAP1","uc011liw.2","skyblue3",0.176070163052899
"15694",15694,"ASAP1","uc003yta.2","tan",0.184589795155896
"15705",15705,"ST3GAL1","uc003yuk.2","skyblue",0.245826446471848
"15706",15706,"ST3GAL1","uc003yum.2","saddlebrown",0.274379654626917
"15714",15714,"AGO2","uc003yvn.3","lightyellow",0.228840647609519
"15715",15715,"AGO2","uc010men.3","yellow",0.139250735685715
"15716",15716,"PTK2","uc003yvo.3","paleturquoise",0.215107387969762
"15717",15717,"PTK2","uc003yvq.3","lightyellow",0.264156846156576
"15718",15718,"PTK2","uc003yvr.3","greenyellow",0.224382743412967
"15719",15719,"PTK2","uc003yvu.3","royalblue",0.18809417474433
"15720",15720,"PTK2","uc003yvv.3","darkorange",0.245969608465023
"15766",15766,"KIFC2","uc003zcz.3","purple",0.187923969518889
"15767",15767,"KIFC2","uc003zda.3","white",0.230779703454521
"15788",15788,"SMARCA2","uc003zhc.3","darkorange",0.127869440400085
"15789",15789,"SMARCA2","uc003zhd.3","black",0.302110583978076
"15790",15790,"SMARCA2","uc010mha.3","cyan",0.142215891641942
"15814",15814,"KDM4C","uc003zkd.3","greenyellow",0.151323056360675
"15815",15815,"KDM4C","uc010mhw.3","darkred",0.235276597244801
"15816",15816,"KDM4C","uc003zkg.3","yellowgreen",0.170091485448607
"15818",15818,"PTPRD","uc003zkk.3","lightcyan",0.365398844998963
"15819",15819,"PTPRD","uc003zks.3","royalblue",0.267485560148765
"15820",15820,"PTPRD","uc003zkt.1","orange",0.216018697365288
"15822",15822,"Metazoa_SRP","uc022bdl.1","magenta",0.543479177458909
"15826",15826,"NFIB","uc003zld.3","darkgrey",0.195491294001325
"15827",15827,"NFIB","uc003zle.3","black",0.262517925137234
"15828",15828,"NFIB","uc011lmo.2","violet",0.354592334151106
"15833",15833,"TTC39B","uc003zlq.2","skyblue",0.149989643312767
"15834",15834,"TTC39B","uc011lmp.2","magenta",0.224842345063903
"15835",15835,"TTC39B","uc010mif.2","darkgrey",0.149743131595495
"15847",15847,"RPS6","uc003znv.1","green",0.777272474088964
"15848",15848,"RPS6","uc003znw.1","pink",0.448333313840616
"15921",15921,"GBA2","uc003zxw.3","darkmagenta",0.141822901433646
"15922",15922,"GBA2","uc011lpd.2","lightyellow",0.153821940211092
"15923",15923,"GBA2","uc003zxy.1","paleturquoise",0.103088372392063
"16013",16013,"ZFAND5","uc010mox.1","pink",0.112331198355158
"16014",16014,"ZFAND5","uc031teb.1","greenyellow",0.235973229520616
"16015",16015,"ZFAND5","uc004aix.2","white",0.517159842136403
"16016",16016,"ZFAND5","uc004aiy.2","white",0.232867310755162
"16054",16054,"NAA35","uc004aoi.4","violet",0.190741882567018
"16055",16055,"NAA35","uc004aok.1","darkturquoise",0.180141997419603
"16060",16060,"DAPK1","uc004apc.3","brown",0.279219420889323
"16061",16061,"DAPK1","uc004ape.3","tan",0.206687069760325
"16062",16062,"DAPK1","uc011lth.2","lightgreen",0.167059972282295
"16063",16063,"CTSL1","uc004api.3","skyblue3",0.439916013526456
"16064",16064,"CTSL1","uc004aph.3","greenyellow",0.205173019014771
"16067",16067,"SPIN1","uc004apy.3","brown",0.479540270907719
"16068",16068,"SPIN1","uc004apz.3","skyblue3",0.202136943680844
"16079",16079,"SPTLC1","uc004arl.1","skyblue3",0.254096165439256
"16080",16080,"SPTLC1","uc004arm.1","skyblue",0.268797543092981
"16081",16081,"SPTLC1","uc004arn.1","orangered4",0.278839996056921
"16088",16088,"BICD2","uc004aso.1","lightgreen",0.163814015371975
"16089",16089,"BICD2","uc004asp.1","darkmagenta",0.158529764265792
"16091",16091,"ZNF484","uc004asu.2","skyblue3",0.147036720722797
"16092",16092,"ZNF484","uc004asv.2","skyblue",0.219235989298643
"16093",16093,"C9orf89","uc004atd.3","plum1",0.162740430391331
"16094",16094,"C9orf89","uc004atf.3","darkmagenta",0.207689256736092
"16096",16096,"WNK2","uc004atj.3","plum1",0.280652633573123
"16097",16097,"WNK2","uc010mrd.1","darkturquoise",0.180561431555325
"16101",16101,"FAM120A","uc004atv.3","greenyellow",0.207847003571778
"16102",16102,"FAM120A","uc010mrf.1","darkgrey",0.141746813284176
"16113",16113,"LINC00476","uc004avp.4","saddlebrown",0.224420253936865
"16114",16114,"LINC00476","uc004avr.2","turquoise",0.139265949143341
"16115",16115,"LINC00476","uc004avs.2","greenyellow",0.20681408122831
"16154",16154,"STX17","uc004bak.3","pink",0.851883149096491
"16155",16155,"STX17","uc004bal.4","orangered4",0.204247842074289
"16167",16167,"ZNF189","uc004bbg.2","orangered4",0.238103735535453
"16168",16168,"ZNF189","uc004bbi.2","greenyellow",0.299034521983678
"16169",16169,"ZNF189","uc004bbh.2","darkorange",0.24456588805439
"16171",16171,"TMEM246","uc004bbm.3","darkorange",0.237488597011106
"16172",16172,"TMEM246","uc022blf.1","saddlebrown",0.135529018572665
"16179",16179,"NIPSNAP3B","uc004bci.3","plum1",0.258151151168521
"16180",16180,"NIPSNAP3B","uc004bcj.1","greenyellow",0.122592176028698
"16190",16190,"IKBKAP","uc004bdl.3","turquoise",0.216096046374931
"16191",16191,"IKBKAP","uc004bdm.4","orangered4",0.163876532208321
"16192",16192,"IKBKAP","uc011lwc.2","lightyellow",0.105216362014658
"16193",16193,"FAM206A","uc004bdn.3","plum1",0.206292405867246
"16194",16194,"FAM206A","uc010mtr.3","orangered4",0.220864469763504
"16196",16196,"TMEM245","uc004bds.4","violet",0.228419168987047
"16197",16197,"TMEM245","uc004bdt.4","brown",0.329109069729489
"16211",16211,"ZNF483","uc010mud.1","magenta",0.139841137175604
"16212",16212,"ZNF483","uc004bff.2","brown",0.567321097107025
"16213",16213,"ZNF483","uc004bfg.2","lightcyan",0.156406582327073
"16214",16214,"PTGR1","uc011lwr.2","salmon",0.370742459248794
"16215",16215,"PTGR1","uc004bfh.2","pink",0.163511466453611
"16216",16216,"PTGR1","uc004bfj.3","lightgreen",0.164233248912208
"16220",16220,"SUSD1","uc010mui.3","darkorange",0.118287496989671
"16221",16221,"SUSD1","uc010muj.3","yellow",0.11025492765886
"16224",16224,"KIAA1958","uc004bgf.1","plum1",0.164763557204376
"16225",16225,"KIAA1958","uc011lwx.1","orangered4",0.124729494338828
"16226",16226,"INIP","uc004bgg.3","purple",0.489385473005246
"16227",16227,"INIP","uc010muk.3","lightyellow",0.150110005862569
"16237",16237,"ALAD","uc011lxf.2","lightgreen",0.311123682062658
"16238",16238,"ALAD","uc004bhl.4","lightyellow",0.137101706207246
"16251",16251,"MEGF9","uc022bms.1","black",0.26204240712917
"16252",16252,"MEGF9","uc004bkj.2","skyblue",0.233527993945185
"16253",16253,"MEGF9","uc004bkk.4","plum1",0.141284416695636
"16277",16277,"RC3H2","uc004bnd.1","orangered4",0.175941692593601
"16278",16278,"RC3H2","uc011lzf.2","lightgreen",0.189292929540933
"16296",16296,"GOLGA1","uc004bpc.3","white",0.247921161374997
"16297",16297,"GOLGA1","uc010mwt.1","skyblue",0.27348360750765
"16301",16301,"RABEPK","uc004bph.2","white",0.125957291837021
"16302",16302,"RABEPK","uc004bpj.3","skyblue",0.230941660690915
"16330",16330,"Y_RNA","uc022bns.1","grey60",0.214844842518121
"16342",16342,"DNM1","uc022bnz.1","violet",0.451954235561983
"16343",16343,"DNM1","uc004bub.1","pink",0.1659007406985
"16344",16344,"DNM1","uc004buc.1","plum1",0.261653465519287
"16354",16354,"SPTAN1","uc004bvk.3","yellow",0.219838202468754
"16355",16355,"SPTAN1","uc011mbh.2","cyan",0.247717842892553
"16356",16356,"SPTAN1","uc004bvm.4","sienna3",0.770634252350632
"16357",16357,"SPTAN1","uc010mye.1","purple",0.235422193585429
"16358",16358,"SPTAN1","uc010myf.1","purple",0.491593715341119
"16392",16392,"ASS1","uc004bzm.3","white",0.170801962627758
"16393",16393,"ASS1","uc004bzn.3","skyblue3",0.34702318978787
"16395",16395,"FUBP3","uc004bzq.1","skyblue",0.254564059994977
"16396",16396,"FUBP3","uc010mzd.1","orangered4",0.182551505555115
"16397",16397,"FUBP3","uc004bzr.1","black",0.183315739045389
"16427",16427,"SURF4","uc010nal.3","paleturquoise",0.0797064374615712
"16428",16428,"SURF4","uc004cdj.3","greenyellow",0.242419756672604
"16448",16448,"NACC2","uc004cgv.4","steelblue",0.296517948358296
